[Header]
TITLE,MPMS AC Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1582137952.400000 2/19/2020, 7:45:52 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.53,  Build 056

INFO, NAME, Co(NCS)2(4-mox)2-cryst
INFO, WEIGHT, 1.300
INFO, AREA, 393.35
INFO, LENGTH, 1.000
INFO, SHAPE, 1
INFO, COMMENT, holder=58.19mg,wosk=0.43mg
INFO, SEQUENCE FILE: acf-01-1500-many-blocks.seq

STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y2,7,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,m' and m"
FIELDGROUP,m' and m",1,2,3,4,14,15,5,6,7,8,13,26,27,28
FIELDGROUP,Amplitude and Phase,1,2,3,4,14,15,9,10,11,12,13,26,27,28

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),m' (emu),m' Scan Std Dev,m" (emu),m" Scan Std Dev,Amplitude (emu),Amplitude Scan Std Dev,Phase (deg),Phase Scan Std Dev,Regression Fit,Drive Amplitude (Oe),Wave Frequency (Hz),Steps per Cycle,Blocks to Average,Scans per Measurement,Clock Frequency,Amplifier Gain,AC Filter,Two Point Measurement,Scan Length,Settling Time (sec),Delta Temp (K),Rot Position (Oe),Error,% Clipped,,
1582229363.250,,4.000000e+002,2.500109e+000,1.885221e-005,6.848735e-008,3.901379e-005,9.028542e-007,4.332992e-005,7.831013e-007,6.420927e+001,6.011103e-001,4.967363e-001,3.000000e+000,1.041667e+003,180,64,2,4,0,0,1,4.000000e+000,5,1.609325e-004,0.000000e+000,0,0.000000e+000,,
1582229605.860,,4.000000e+002,2.500280e+000,1.507358e-005,1.206911e-007,3.040934e-005,1.458207e-006,3.394026e-005,1.252764e-006,6.363288e+001,1.277019e+000,2.165793e-001,3.000000e+000,1.488095e+003,126,64,2,4,0,0,1,4.000000e+000,5,9.250641e-004,0.000000e+000,0,0.000000e+000,,
1582231556.980,,4.000000e+002,2.400143e+000,6.698146e-004,0.000000e+000,1.437546e-005,0.000000e+000,6.699689e-004,0.000000e+000,1.229485e+000,0.000000e+000,9.999892e-001,3.000000e+000,1.000030e-001,7324,1,1,2,0,3,1,4.000000e+000,5,6.320477e-004,0.000000e+000,0,0.000000e+000,,
1582231918.280,,4.000000e+002,2.399809e+000,6.693069e-004,0.000000e+000,1.762668e-005,0.000000e+000,6.695390e-004,0.000000e+000,1.508577e+000,0.000000e+000,9.999864e-001,3.000000e+000,1.427445e-001,5131,1,1,2,0,3,1,4.000000e+000,5,3.504753e-005,0.000000e+000,0,0.000000e+000,,
1582232196.750,,4.000000e+002,2.399827e+000,6.676567e-004,0.000000e+000,2.123251e-005,0.000000e+000,6.679943e-004,0.000000e+000,1.821480e+000,0.000000e+000,9.999818e-001,3.000000e+000,2.037335e-001,3595,1,1,2,0,3,1,4.000000e+000,5,3.509521e-004,0.000000e+000,0,0.000000e+000,,
1582232395.140,,4.000000e+002,2.399688e+000,6.650494e-004,0.000000e+000,2.604061e-005,0.000000e+000,6.655590e-004,0.000000e+000,2.242322e+000,0.000000e+000,9.999909e-001,3.000000e+000,2.908745e-001,2518,1,1,2,0,3,1,4.000000e+000,5,3.509521e-004,0.000000e+000,0,0.000000e+000,,
1582232555.520,,4.000000e+002,2.399986e+000,6.629972e-004,0.000000e+000,3.083213e-005,0.000000e+000,6.637138e-004,0.000000e+000,2.662574e+000,0.000000e+000,9.999872e-001,3.000000e+000,4.152052e-001,1764,1,1,2,0,3,1,4.000000e+000,5,1.749992e-004,0.000000e+000,0,0.000000e+000,,
1582232754.740,,4.000000e+002,2.399880e+000,6.600393e-004,0.000000e+000,3.957819e-005,0.000000e+000,6.612248e-004,0.000000e+000,3.431540e+000,0.000000e+000,9.999720e-001,3.000000e+000,5.925744e-001,1236,1,1,2,0,3,1,4.000000e+000,5,3.504753e-005,0.000000e+000,0,0.000000e+000,,
1582232891.940,,4.000000e+002,2.399915e+000,6.539073e-004,0.000000e+000,4.926709e-005,0.000000e+000,6.557606e-004,0.000000e+000,4.308673e+000,0.000000e+000,9.999855e-001,3.000000e+000,8.457527e-001,866,1,1,2,0,3,1,4.000000e+000,5,1.049042e-004,0.000000e+000,0,0.000000e+000,,
1582233009.320,,4.000000e+002,2.399757e+000,6.474140e-004,0.000000e+000,6.187143e-005,0.000000e+000,6.503637e-004,0.000000e+000,5.459009e+000,0.000000e+000,9.999892e-001,3.000000e+000,1.206626e+000,607,2,1,2,0,3,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582233157.560,,4.000000e+002,2.399968e+000,6.377255e-004,0.000000e+000,7.704550e-005,0.000000e+000,6.423626e-004,0.000000e+000,6.888687e+000,0.000000e+000,9.999791e-001,3.000000e+000,1.723092e+000,6801,2,1,3,0,2,1,4.000000e+000,5,5.609989e-004,0.000000e+000,0,0.000000e+000,,
1582233279.330,,4.000000e+002,2.399985e+000,6.249132e-004,0.000000e+000,9.596910e-005,0.000000e+000,6.322393e-004,0.000000e+000,8.730810e+000,0.000000e+000,9.999917e-001,3.000000e+000,2.459855e+000,4764,2,1,3,0,2,1,4.000000e+000,5,3.859997e-004,0.000000e+000,0,0.000000e+000,,
1582233402.150,,4.000000e+002,2.399775e+000,6.070258e-004,0.000000e+000,1.194927e-004,0.000000e+000,6.186750e-004,0.000000e+000,1.113626e+001,0.000000e+000,9.999948e-001,3.000000e+000,3.510710e+000,3338,2,1,3,0,2,1,4.000000e+000,5,1.759529e-004,0.000000e+000,0,0.000000e+000,,
1582233516.230,,4.000000e+002,2.399827e+000,5.817525e-004,0.000000e+000,1.462285e-004,0.000000e+000,5.998489e-004,0.000000e+000,1.410949e+001,0.000000e+000,9.999889e-001,3.000000e+000,5.012297e+000,2338,2,1,3,0,2,1,4.000000e+000,5,1.411438e-004,0.000000e+000,0,0.000000e+000,,
1582233629.980,,4.000000e+002,2.400038e+000,5.473563e-004,0.000000e+000,1.763526e-004,0.000000e+000,5.750644e-004,0.000000e+000,1.785841e+001,0.000000e+000,9.999893e-001,3.000000e+000,7.154304e+000,1638,2,1,3,0,2,1,4.000000e+000,5,8.420944e-004,0.000000e+000,0,0.000000e+000,,
1582233741.310,,4.000000e+002,2.400003e+000,5.007116e-004,0.000000e+000,2.058888e-004,0.000000e+000,5.413892e-004,0.000000e+000,2.235209e+001,0.000000e+000,9.999865e-001,3.000000e+000,1.020797e+001,1148,2,1,3,0,2,1,4.000000e+000,5,7.009506e-005,0.000000e+000,0,0.000000e+000,,
1582233837.810,,4.000000e+002,2.399951e+000,4.425872e-004,0.000000e+000,2.308450e-004,0.000000e+000,4.991721e-004,0.000000e+000,2.754568e+001,0.000000e+000,9.999818e-001,3.000000e+000,1.457556e+001,804,2,1,3,0,2,1,4.000000e+000,5,1.749992e-004,0.000000e+000,0,0.000000e+000,,
1582233929.480,,4.000000e+002,2.399932e+000,3.749401e-004,0.000000e+000,2.448025e-004,0.000000e+000,4.477816e-004,0.000000e+000,3.314096e+001,0.000000e+000,9.999809e-001,3.000000e+000,2.081483e+001,563,4,1,3,0,2,1,4.000000e+000,5,3.511906e-004,0.000000e+000,0,0.000000e+000,,
1582234059.270,,4.000000e+002,2.399863e+000,3.018380e-004,0.000000e+000,2.461379e-004,0.000000e+000,3.894741e-004,0.000000e+000,3.919599e+001,0.000000e+000,9.998522e-001,3.000000e+000,2.969591e+001,6314,4,1,4,0,1,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582234165.720,,4.000000e+002,2.400073e+000,2.333555e-004,0.000000e+000,2.334191e-004,0.000000e+000,3.300595e-004,0.000000e+000,4.500780e+001,0.000000e+000,9.997360e-001,3.000000e+000,4.238246e+001,4424,4,1,4,0,1,1,4.000000e+000,5,7.009506e-005,0.000000e+000,0,0.000000e+000,,
1582234283.150,,4.000000e+002,2.400213e+000,1.737971e-004,0.000000e+000,2.097110e-004,0.000000e+000,2.723676e-004,0.000000e+000,5.034990e+001,0.000000e+000,9.997030e-001,3.000000e+000,6.048387e+001,3100,8,1,4,0,1,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582234379.160,,4.000000e+002,2.399634e+000,1.244061e-004,0.000000e+000,1.789463e-004,0.000000e+000,2.179419e-004,0.000000e+000,5.519240e+001,0.000000e+000,9.996479e-001,3.000000e+000,8.632597e+001,2172,8,1,4,0,1,1,4.000000e+000,5,1.051426e-004,0.000000e+000,0,0.000000e+000,,
1582234503.510,,4.000000e+002,2.399932e+000,8.775094e-005,0.000000e+000,1.468808e-004,0.000000e+000,1.710970e-004,0.000000e+000,5.914465e+001,0.000000e+000,9.989475e-001,3.000000e+000,1.231932e+002,1522,10,1,4,0,0,1,4.000000e+000,5,2.110004e-004,0.000000e+000,0,0.000000e+000,,
1582234647.030,,4.000000e+002,2.400178e+000,6.138808e-005,0.000000e+000,1.169045e-004,0.000000e+000,1.320423e-004,0.000000e+000,6.229545e+001,0.000000e+000,9.976449e-001,3.000000e+000,1.758912e+002,1066,20,1,4,0,0,1,4.000000e+000,5,7.019043e-004,0.000000e+000,0,0.000000e+000,,
1582234765.180,,4.000000e+002,2.399933e+000,4.332773e-005,0.000000e+000,9.103251e-005,0.000000e+000,1.008177e-004,0.000000e+000,6.454747e+001,0.000000e+000,9.927301e-001,3.000000e+000,2.513405e+002,746,20,1,4,0,0,1,4.000000e+000,5,1.399517e-004,0.000000e+000,0,0.000000e+000,,
1582234888.480,,4.000000e+002,2.399898e+000,3.133314e-005,0.000000e+000,6.970160e-005,0.000000e+000,7.642041e-005,0.000000e+000,6.579453e+001,0.000000e+000,9.768302e-001,3.000000e+000,3.578244e+002,524,20,1,4,0,0,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582235069.410,,4.000000e+002,2.399827e+000,2.305739e-005,2.606524e-008,5.243720e-005,3.779788e-007,5.728266e-005,3.355156e-007,6.626422e+001,1.760499e-001,9.147476e-001,3.000000e+000,5.122951e+002,366,40,2,4,0,0,1,4.000000e+000,5,5.259514e-004,0.000000e+000,0,0.000000e+000,,
1582235245.880,,4.000000e+002,2.400047e+000,1.764679e-005,8.855751e-008,3.938749e-005,1.501739e-007,4.315998e-005,1.008398e-007,6.586617e+001,1.887966e-001,7.520419e-001,3.000000e+000,7.324219e+002,256,64,2,4,0,0,1,4.000000e+000,5,2.098083e-004,0.000000e+000,0,0.000000e+000,,
1582235468.170,,4.000000e+002,2.400108e+000,1.412110e-005,9.135826e-008,2.955889e-005,3.650626e-007,3.275871e-005,2.900175e-007,6.446490e+001,4.194375e-001,3.774467e-001,3.000000e+000,1.041667e+003,180,64,2,4,0,0,1,4.000000e+000,5,1.399517e-004,0.000000e+000,0,0.000000e+000,,
1582235703.250,,4.000000e+002,2.400353e+000,1.146019e-005,3.120864e-007,2.195903e-005,2.076485e-006,2.476964e-005,1.695555e-006,6.244042e+001,2.871173e+000,1.296945e-001,3.000000e+000,1.488095e+003,126,64,2,4,0,0,1,4.000000e+000,5,6.310940e-004,0.000000e+000,0,0.000000e+000,,
1582238135.510,,4.000000e+002,2.199844e+000,6.634396e-004,0.000000e+000,3.364138e-005,0.000000e+000,6.642920e-004,0.000000e+000,2.902841e+000,0.000000e+000,9.999820e-001,3.000000e+000,1.000030e-001,7324,1,1,2,0,3,1,4.000000e+000,5,1.398778e-002,0.000000e+000,0,0.000000e+000,,
1582238532.240,,4.000000e+002,2.209172e+000,6.596864e-004,0.000000e+000,3.984891e-005,0.000000e+000,6.608889e-004,0.000000e+000,3.456799e+000,0.000000e+000,9.999925e-001,3.000000e+000,1.427445e-001,5131,1,1,2,0,3,1,4.000000e+000,5,4.775047e-003,0.000000e+000,0,0.000000e+000,,
1582238947.150,,4.000000e+002,2.210084e+000,6.545291e-004,0.000000e+000,4.710158e-005,0.000000e+000,6.562216e-004,0.000000e+000,4.116055e+000,0.000000e+000,9.999828e-001,3.000000e+000,2.037335e-001,3595,1,1,2,0,3,1,4.000000e+000,5,2.417088e-003,0.000000e+000,0,0.000000e+000,,
1582239190.850,,4.000000e+002,2.201681e+000,6.455579e-004,0.000000e+000,5.559002e-005,0.000000e+000,6.479470e-004,0.000000e+000,4.921690e+000,0.000000e+000,9.999945e-001,3.000000e+000,2.908745e-001,2518,1,1,2,0,3,1,4.000000e+000,5,3.461123e-003,0.000000e+000,0,0.000000e+000,,
1582239353.210,,4.000000e+002,2.208691e+000,6.369771e-004,0.000000e+000,6.629276e-005,0.000000e+000,6.404175e-004,0.000000e+000,5.941611e+000,0.000000e+000,9.999902e-001,3.000000e+000,4.152052e-001,1764,1,1,2,0,3,1,4.000000e+000,5,7.421970e-004,0.000000e+000,0,0.000000e+000,,
1582239510.900,,4.000000e+002,2.210124e+000,6.268677e-004,0.000000e+000,7.933166e-005,0.000000e+000,6.318676e-004,0.000000e+000,7.212581e+000,0.000000e+000,9.999864e-001,3.000000e+000,5.925744e-001,1236,1,1,2,0,3,1,4.000000e+000,5,5.292892e-005,0.000000e+000,0,0.000000e+000,,
1582239638.880,,4.000000e+002,2.211200e+000,6.137463e-004,0.000000e+000,9.471557e-005,0.000000e+000,6.210117e-004,0.000000e+000,8.772886e+000,0.000000e+000,9.999878e-001,3.000000e+000,8.457527e-001,866,1,1,2,0,3,1,4.000000e+000,5,1.196861e-003,0.000000e+000,0,0.000000e+000,,
1582239781.250,,4.000000e+002,2.209858e+000,5.966214e-004,0.000000e+000,1.130559e-004,0.000000e+000,6.072386e-004,0.000000e+000,1.072996e+001,0.000000e+000,9.999887e-001,3.000000e+000,1.206626e+000,607,2,1,2,0,3,1,4.000000e+000,5,3.180504e-004,0.000000e+000,0,0.000000e+000,,
1582239944.760,,4.000000e+002,2.210536e+000,5.739179e-004,0.000000e+000,1.342869e-004,0.000000e+000,5.894190e-004,0.000000e+000,1.316931e+001,0.000000e+000,9.999853e-001,3.000000e+000,1.723092e+000,6801,2,1,3,0,2,1,4.000000e+000,5,9.288788e-004,0.000000e+000,0,0.000000e+000,,
1582240062.580,,4.000000e+002,2.208731e+000,5.451789e-004,0.000000e+000,1.578754e-004,0.000000e+000,5.675780e-004,0.000000e+000,1.615020e+001,0.000000e+000,9.999840e-001,3.000000e+000,2.459855e+000,4764,2,1,3,0,2,1,4.000000e+000,5,1.139879e-003,0.000000e+000,0,0.000000e+000,,
1582240204.290,,4.000000e+002,2.208214e+000,5.075543e-004,0.000000e+000,1.831332e-004,0.000000e+000,5.395823e-004,0.000000e+000,1.984020e+001,0.000000e+000,9.999841e-001,3.000000e+000,3.510710e+000,3338,2,1,3,0,2,1,4.000000e+000,5,8.480549e-004,0.000000e+000,0,0.000000e+000,,
1582240356.540,,4.000000e+002,2.210828e+000,4.592191e-004,0.000000e+000,2.063223e-004,0.000000e+000,5.034392e-004,0.000000e+000,2.419388e+001,0.000000e+000,9.999790e-001,3.000000e+000,5.012297e+000,2338,2,1,3,0,2,1,4.000000e+000,5,4.520416e-004,0.000000e+000,0,0.000000e+000,,
1582240463.920,,4.000000e+002,2.197993e+000,4.020894e-004,0.000000e+000,2.235477e-004,0.000000e+000,4.600537e-004,0.000000e+000,2.907254e+001,0.000000e+000,9.999809e-001,3.000000e+000,7.154304e+000,1638,2,1,3,0,2,1,4.000000e+000,5,2.660036e-003,0.000000e+000,0,0.000000e+000,,
1582240593.320,,4.000000e+002,2.194623e+000,3.383413e-004,0.000000e+000,2.312252e-004,0.000000e+000,4.098048e-004,0.000000e+000,3.434902e+001,0.000000e+000,9.999776e-001,3.000000e+000,1.020797e+001,1148,2,1,3,0,2,1,4.000000e+000,5,3.890991e-004,0.000000e+000,0,0.000000e+000,,
1582240702.400,,4.000000e+002,2.190681e+000,2.731513e-004,0.000000e+000,2.270388e-004,0.000000e+000,3.551876e-004,0.000000e+000,3.973280e+001,0.000000e+000,9.999744e-001,3.000000e+000,1.457556e+001,804,2,1,3,0,2,1,4.000000e+000,5,5.102158e-005,0.000000e+000,0,0.000000e+000,,
1582240794.950,,4.000000e+002,2.209752e+000,2.128293e-004,0.000000e+000,2.118349e-004,0.000000e+000,3.002837e-004,0.000000e+000,4.486584e+001,0.000000e+000,9.999702e-001,3.000000e+000,2.081483e+001,563,4,1,3,0,2,1,4.000000e+000,5,5.316734e-005,0.000000e+000,0,0.000000e+000,,
1582240937.430,,4.000000e+002,2.210298e+000,1.600106e-004,0.000000e+000,1.897818e-004,0.000000e+000,2.482349e-004,0.000000e+000,4.986478e+001,0.000000e+000,9.995503e-001,3.000000e+000,2.969591e+001,6314,4,1,4,0,1,1,4.000000e+000,5,2.525091e-003,0.000000e+000,0,0.000000e+000,,
1582241029.980,,4.000000e+002,2.197588e+000,1.172049e-004,0.000000e+000,1.626423e-004,0.000000e+000,2.004732e-004,0.000000e+000,5.422234e+001,0.000000e+000,9.993885e-001,3.000000e+000,4.238246e+001,4424,4,1,4,0,1,1,4.000000e+000,5,1.224041e-003,0.000000e+000,0,0.000000e+000,,
1582241122.530,,4.000000e+002,2.189072e+000,8.439031e-005,0.000000e+000,1.335980e-004,0.000000e+000,1.580195e-004,0.000000e+000,5.772049e+001,0.000000e+000,9.991927e-001,3.000000e+000,6.048387e+001,3100,8,1,4,0,1,1,4.000000e+000,5,6.940365e-004,0.000000e+000,0,0.000000e+000,,
1582241214.150,,4.000000e+002,2.210177e+000,6.036015e-005,0.000000e+000,1.073165e-004,0.000000e+000,1.231267e-004,0.000000e+000,6.064444e+001,0.000000e+000,9.989542e-001,3.000000e+000,8.632597e+001,2172,8,1,4,0,1,1,4.000000e+000,5,2.660751e-004,0.000000e+000,0,0.000000e+000,,
1582241315.370,,4.000000e+002,2.197602e+000,4.371162e-005,0.000000e+000,8.402936e-005,0.000000e+000,9.471874e-005,0.000000e+000,6.251679e+001,0.000000e+000,9.965987e-001,3.000000e+000,1.231932e+002,1522,10,1,4,0,0,1,4.000000e+000,5,2.605915e-003,0.000000e+000,0,0.000000e+000,,
1582241431.710,,4.000000e+002,2.193031e+000,3.184313e-005,0.000000e+000,6.496414e-005,0.000000e+000,7.234863e-005,0.000000e+000,6.388754e+001,0.000000e+000,9.918807e-001,3.000000e+000,1.758912e+002,1066,20,1,4,0,0,1,4.000000e+000,5,3.619194e-004,0.000000e+000,0,0.000000e+000,,
1582241527.000,,4.000000e+002,2.198528e+000,2.384685e-005,0.000000e+000,4.961276e-005,0.000000e+000,5.504633e-005,0.000000e+000,6.432829e+001,0.000000e+000,9.730392e-001,3.000000e+000,2.513405e+002,746,20,1,4,0,0,1,4.000000e+000,5,2.844095e-003,0.000000e+000,0,0.000000e+000,,
1582241632.510,,4.000000e+002,2.209991e+000,1.865322e-005,0.000000e+000,3.780412e-005,0.000000e+000,4.215560e-005,0.000000e+000,6.373745e+001,0.000000e+000,9.290026e-001,3.000000e+000,3.578244e+002,524,20,1,4,0,0,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582241813.990,,4.000000e+002,2.201973e+000,1.474125e-005,2.698489e-009,2.847482e-005,2.861183e-007,3.206430e-005,2.553275e-007,6.262965e+001,2.307796e-001,7.739986e-001,3.000000e+000,5.122951e+002,366,40,2,4,0,0,1,4.000000e+000,5,9.050131e-003,0.000000e+000,0,0.000000e+000,,
1582241977.990,,4.000000e+002,2.197862e+000,1.188192e-005,3.978728e-008,2.142283e-005,2.937353e-007,2.449731e-005,2.375691e-007,6.098558e+001,4.146215e-001,4.837970e-001,3.000000e+000,7.324219e+002,256,64,2,4,0,0,1,4.000000e+000,5,1.812196e-002,0.000000e+000,0,0.000000e+000,,
1582242168.590,,4.000000e+002,2.193329e+000,9.900390e-006,1.433125e-007,1.665459e-005,1.144332e-006,1.937507e-005,9.101674e-007,5.927047e+001,2.096475e+000,1.562032e-001,3.000000e+000,1.041667e+003,180,64,2,4,0,0,1,4.000000e+000,5,7.091045e-003,0.000000e+000,0,0.000000e+000,,
1582242388.780,,4.000000e+002,2.200968e+000,8.018167e-006,2.930182e-007,1.321282e-005,1.982206e-007,1.545541e-005,3.214685e-007,5.874863e+001,5.475906e-001,5.764688e-002,3.000000e+000,1.488095e+003,126,64,2,4,0,0,1,4.000000e+000,5,1.848507e-002,0.000000e+000,0,0.000000e+000,,
1582243893.630,,4.000000e+002,1.999464e+000,6.406521e-004,0.000000e+000,5.678532e-005,0.000000e+000,6.431639e-004,0.000000e+000,5.065274e+000,0.000000e+000,9.999823e-001,3.000000e+000,1.000030e-001,7324,1,1,2,0,3,1,4.000000e+000,5,9.500980e-005,0.000000e+000,0,0.000000e+000,,
1582244289.810,,4.000000e+002,1.999864e+000,6.330030e-004,0.000000e+000,6.529063e-005,0.000000e+000,6.363612e-004,0.000000e+000,5.888906e+000,0.000000e+000,9.999860e-001,3.000000e+000,1.427445e-001,5131,1,1,2,0,3,1,4.000000e+000,5,2.350807e-004,0.000000e+000,0,0.000000e+000,,
1582244574.600,,4.000000e+002,1.999816e+000,6.232900e-004,0.000000e+000,7.588208e-005,0.000000e+000,6.278922e-004,0.000000e+000,6.941282e+000,0.000000e+000,9.999857e-001,3.000000e+000,2.037335e-001,3595,1,1,2,0,3,1,4.000000e+000,5,2.349615e-004,0.000000e+000,0,0.000000e+000,,
1582244817.150,,4.000000e+002,1.999910e+000,6.112101e-004,0.000000e+000,8.817288e-005,0.000000e+000,6.175372e-004,0.000000e+000,8.208832e+000,0.000000e+000,9.999922e-001,3.000000e+000,2.908745e-001,2518,1,1,2,0,3,1,4.000000e+000,5,4.696846e-005,0.000000e+000,0,0.000000e+000,,
1582244957.260,,4.000000e+002,1.999817e+000,5.960167e-004,0.000000e+000,1.022806e-004,0.000000e+000,6.047291e-004,0.000000e+000,9.737503e+000,0.000000e+000,9.999861e-001,3.000000e+000,4.152052e-001,1764,1,1,2,0,3,1,4.000000e+000,5,4.696846e-005,0.000000e+000,0,0.000000e+000,,
1582245106.990,,4.000000e+002,1.999817e+000,5.767590e-004,0.000000e+000,1.196320e-004,0.000000e+000,5.890355e-004,0.000000e+000,1.171819e+001,0.000000e+000,9.999867e-001,3.000000e+000,5.925744e-001,1236,1,1,2,0,3,1,4.000000e+000,5,4.696846e-005,0.000000e+000,0,0.000000e+000,,
1582245237.880,,4.000000e+002,2.000099e+000,5.532645e-004,0.000000e+000,1.379591e-004,0.000000e+000,5.702055e-004,0.000000e+000,1.400144e+001,0.000000e+000,9.999864e-001,3.000000e+000,8.457527e-001,866,1,1,2,0,3,1,4.000000e+000,5,4.696846e-005,0.000000e+000,0,0.000000e+000,,
1582245358.490,,4.000000e+002,1.999722e+000,5.234326e-004,0.000000e+000,1.585853e-004,0.000000e+000,5.469286e-004,0.000000e+000,1.685532e+001,0.000000e+000,9.999825e-001,3.000000e+000,1.206626e+000,607,2,1,2,0,3,1,4.000000e+000,5,4.696846e-005,0.000000e+000,0,0.000000e+000,,
1582245499.930,,4.000000e+002,1.999910e+000,4.859608e-004,0.000000e+000,1.797918e-004,0.000000e+000,5.181535e-004,0.000000e+000,2.030305e+001,0.000000e+000,9.999729e-001,3.000000e+000,1.723092e+000,6801,2,1,3,0,2,1,4.000000e+000,5,4.696846e-005,0.000000e+000,0,0.000000e+000,,
1582245645.810,,4.000000e+002,2.000028e+000,4.398896e-004,0.000000e+000,1.988822e-004,0.000000e+000,4.827597e-004,0.000000e+000,2.432860e+001,0.000000e+000,9.999776e-001,3.000000e+000,2.459855e+000,4764,2,1,3,0,2,1,4.000000e+000,5,9.405613e-005,0.000000e+000,0,0.000000e+000,,
1582245749.780,,4.000000e+002,2.000075e+000,3.858789e-004,0.000000e+000,2.128468e-004,0.000000e+000,4.406884e-004,0.000000e+000,2.888067e+001,0.000000e+000,9.999636e-001,3.000000e+000,3.510710e+000,3338,2,1,3,0,2,1,4.000000e+000,5,9.417534e-005,0.000000e+000,0,0.000000e+000,,
1582245878.470,,4.000000e+002,1.999769e+000,3.265452e-004,0.000000e+000,2.182799e-004,0.000000e+000,3.927822e-004,0.000000e+000,3.376084e+001,0.000000e+000,9.999745e-001,3.000000e+000,5.012297e+000,2338,2,1,3,0,2,1,4.000000e+000,5,4.708767e-005,0.000000e+000,0,0.000000e+000,,
1582246007.270,,4.000000e+002,1.999793e+000,2.667062e-004,0.000000e+000,2.134750e-004,0.000000e+000,3.416193e-004,0.000000e+000,3.867422e+001,0.000000e+000,9.999723e-001,3.000000e+000,7.154304e+000,1638,2,1,3,0,2,1,4.000000e+000,5,9.405613e-005,0.000000e+000,0,0.000000e+000,,
1582246125.690,,4.000000e+002,2.000075e+000,2.111577e-004,0.000000e+000,2.001998e-004,0.000000e+000,2.909769e-004,0.000000e+000,4.347409e+001,0.000000e+000,9.999664e-001,3.000000e+000,1.020797e+001,1148,2,1,3,0,2,1,4.000000e+000,5,9.417534e-005,0.000000e+000,0,0.000000e+000,,
1582246229.560,,4.000000e+002,1.999934e+000,1.617626e-004,0.000000e+000,1.791910e-004,0.000000e+000,2.414053e-004,0.000000e+000,4.792623e+001,0.000000e+000,9.999736e-001,3.000000e+000,1.457556e+001,804,2,1,3,0,2,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582246317.600,,4.000000e+002,1.999793e+000,1.211083e-004,0.000000e+000,1.539073e-004,0.000000e+000,1.958435e-004,0.000000e+000,5.180110e+001,0.000000e+000,9.999771e-001,3.000000e+000,2.081483e+001,563,4,1,3,0,2,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582246438.440,,4.000000e+002,1.999793e+000,8.893365e-005,0.000000e+000,1.280701e-004,0.000000e+000,1.559203e-004,0.000000e+000,5.522334e+001,0.000000e+000,9.986398e-001,3.000000e+000,2.969591e+001,6314,4,1,4,0,1,1,4.000000e+000,5,9.405613e-005,0.000000e+000,0,0.000000e+000,,
1582246550.820,,4.000000e+002,1.999934e+000,6.538242e-005,0.000000e+000,1.036898e-004,0.000000e+000,1.225824e-004,0.000000e+000,5.776620e+001,0.000000e+000,9.984812e-001,3.000000e+000,4.238246e+001,4424,4,1,4,0,1,1,4.000000e+000,5,9.405613e-005,0.000000e+000,0,0.000000e+000,,
1582246648.360,,4.000000e+002,1.999911e+000,4.880843e-005,0.000000e+000,8.172507e-005,0.000000e+000,9.519060e-005,0.000000e+000,5.915321e+001,0.000000e+000,9.977115e-001,3.000000e+000,6.048387e+001,3100,8,1,4,0,1,1,4.000000e+000,5,1.410246e-004,0.000000e+000,0,0.000000e+000,,
1582246736.080,,4.000000e+002,1.999934e+000,3.648247e-005,0.000000e+000,6.334306e-005,0.000000e+000,7.309797e-005,0.000000e+000,6.006018e+001,0.000000e+000,9.971098e-001,3.000000e+000,8.632597e+001,2172,8,1,4,0,1,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582246876.630,,4.000000e+002,1.999934e+000,2.849925e-005,0.000000e+000,4.875544e-005,0.000000e+000,5.647389e-005,0.000000e+000,5.969222e+001,0.000000e+000,9.889576e-001,3.000000e+000,1.231932e+002,1522,10,1,4,0,0,1,4.000000e+000,5,1.878738e-004,0.000000e+000,0,0.000000e+000,,
1582246992.690,,4.000000e+002,1.999958e+000,2.247984e-005,0.000000e+000,3.724059e-005,0.000000e+000,4.349948e-005,0.000000e+000,5.888322e+001,0.000000e+000,9.742488e-001,3.000000e+000,1.758912e+002,1066,20,1,4,0,0,1,4.000000e+000,5,2.350807e-004,0.000000e+000,0,0.000000e+000,,
